id,title,description,product_type,image_link,price,mpn,brand,link
110722,"Christmas Concepts? 4V 375MA 1.5VA DC IP20 Electronic Transformer with Built in Controller - Suitable for Christmas Decorations","Buy your Christmas Concepts? 4V 375MA 1.5VA DC IP20 Electronic Transformer with Built in Controller - Suitable for Christmas Decorations through...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Christmas-Concepts-4V-375MA-1.5VA-DC-IP20-Electronic-Transformer-with-Built-in-Controller-Suitable-for-Christmas-Decorations.jpg,20.56,8515555953586048221,"CHRISTMAS CONCEPTS",https://amanaonline.co.uk/store-2/christmas-concepts-4v-375ma-1-5va-dc-ip20-electronic-transformer-with-built-in-controller-suitable-for-christmas-decorations/
110723,"(3) Command Decorating Clips Pack of 20 Mini Hooks and 24 Small Strips x 2 Pack, Transparent - Hanging Clips for Christmas Decorations and Fairy Light","Buy your (3) Command Decorating Clips Pack of 20 Mini Hooks and 24 Small Strips x 2 Pack, Transparent - Hanging Clips for Christmas Decorations and...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Product-437.jpg,11.99,8515556087131829800,nobrand,https://amanaonline.co.uk/store-2/3-command-decorating-clips-pack-of-20-mini-hooks-and-24-small-strips-x-2-pack-transparent-hanging-clips-for-christmas-decorations-and-fairy-light-2/
110724,"(Mains Powered) The Christmas Workshop Curtain Lights / Indoor/Outdoor Christmas Decorations / Warm White / 2m Festive String Lights","These curtain lights with 108 warm white LEDs are the perfect decoration to illuminate both the inside and outside of your home this festive season.","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Mains-Powered-The-Christmas-Workshop-Curtain-Lights-IndoorOutdoor-Christmas-Decorations-Warm-White-2m-Festive-String-Lights-5.jpg,15.99,8515556314266894480,"The Christmas Workshop",https://amanaonline.co.uk/store-2/mains-powered-the-christmas-workshop-curtain-lights-indoor-outdoor-christmas-decorations-warm-white-2m-festive-string-lights/
110725,"Christmas Decoration 8 Pack 50mm Glitter / Plain Baubles - Purple","Christmas Decoration 8 Pack 50mm Glitter / PlainBaubles 8 Baubles 4 Glitter &amp; 4 Plain Each bauble comes with silver tops &amp;...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Christmas-Decoration-8-Pack-50mm-Glitter-Plain-Baubles-Purple-7.jpg,4.00,8515556430170372276,"Davies Products",https://amanaonline.co.uk/store-2/christmas-decoration-8-pack-50mm-glitter-plain-baubles-purple-2/
110726,"Mini Resin Traditional Nativity Stable Scene Set Christmas Decoration - Design Varies","This adorable mini Nativity set would make a wonderful addition to your Christmas decorations. Can be used year after year and would make a lovely...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Mini-Resin-Traditional-Nativity-Stable-Scene-Set-Christmas-Decoration-Design-Varies-7.jpg,12.99,8515556505803731083,"Carousel Home",https://amanaonline.co.uk/store-2/mini-resin-traditional-nativity-stable-scene-set-christmas-decoration-design-varies-2/
110727,"(Sax) Dancing Musical Cactus Christmas Decoration with Sax or Guitar 35cm","Bring a touch of festive cheer to your home with the Dancing Musical Cactus Christmas Decoration! Standing at 35cm tall, this whimsical decoration...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Product-438.jpg,15.99,8515556566276301033,"Premier Decorations",https://amanaonline.co.uk/store-2/sax-dancing-musical-cactus-christmas-decoration-with-sax-or-guitar-35cm-2/
110728,"Xmas Fibre Optic Lights Santa in Sleigh Sledge Reindeers Christmas Decoration","Christmas Decoration - Battery Christmas Fibre Optic LED ""Santa in Sleigh (sledge) with Reindeers"", 10...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Xmas-Fibre-Optic-Lights-Santa-in-Sleigh-Sledge-Reindeers-Christmas-Decoration-7.jpg,60.45,8515556583483780692,Konstsmide,https://amanaonline.co.uk/store-2/xmas-fibre-optic-lights-santa-in-sleigh-sledge-reindeers-christmas-decoration-2/
110729,"49cm LED Indoor Outdoor Acrylic Santa Christmas Decoration","LED Acrylic Santa Christmas Decoration Brighten up your indoor or garden space with this stunning decoration Santa is holding a set of Christmas...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/49cm-LED-Indoor-Outdoor-Acrylic-Santa-Christmas-Decoration-7.jpg,45.75,8515556622377778795,"Samuel Alexander",https://amanaonline.co.uk/store-2/49cm-led-indoor-outdoor-acrylic-santa-christmas-decoration-2/
110730,"Christmas Decorations Storage Case Handle + 3 Light Holder Cards Oxford 600D UK","Description: New Oxford Fabric Christmas Decorations Storage Case With 3 Light Holder Cards Features: - Having a storage case in...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Christmas-Decorations-Storage-Case-Handle-3-Light-Holder-Cards-Oxford-600D-UK-7.jpg,10.99,8515556634149880287,Vivo,https://amanaonline.co.uk/store-2/christmas-decorations-storage-case-handle-3-light-holder-cards-oxford-600d-uk-2/
110731,"Christmas Decoration Tree Topper 13cm Glitter Star - Red","Christmas Decoration Tree Topper 13cm GlitterStar Die cut full glitter star Tree top decoration size approx. 130mm (13cm) Many matching...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Product-439.jpg,5.99,8515556720363112045,Premier,https://amanaonline.co.uk/store-2/christmas-decoration-tree-topper-13cm-glitter-star-red-2/
110732,"33cm Festive Acrylic Lit Dog Outdoor Christmas Decoration with 40 LED","33cm Festive Lit Acrylic Dog Outdoor Christmas Decoration with 40 LED Cute acrylic dog dressed for Christmas! Lit up by 40 White LEDs Wearing a...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/33cm-Festive-Acrylic-Lit-Dog-Outdoor-Christmas-Decoration-with-40-LED-7.jpg,39.99,8515556932202614441,Festive,https://amanaonline.co.uk/store-2/33cm-festive-acrylic-lit-dog-outdoor-christmas-decoration-with-40-led-2/
110733,"53cm 100 LED Acrylic Snowman Indoor Outdoor Christmas Decoration","LED Acrylic Snowman Christmas Decoration 100 LEDs in Ice White (bulbs non replaceable) Suitable for indoor and outdoor use (transformer must be...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/53cm-100-LED-Acrylic-Snowman-Indoor-Outdoor-Christmas-Decoration-7.jpg,41.95,8515557080452971109,"Samuel Alexander",https://amanaonline.co.uk/store-2/53cm-100-led-acrylic-snowman-indoor-outdoor-christmas-decoration-2/
110734,"3 Wire Hanging Christmas Decorations &amp; Festive Foliage, Wreath Christmas Decorations, Christmas Party Backdrop, Christmas Foliage","This mix pack of Christmas decorations with artificial Christmas foliage is perfect to bring out year after year with classic shape designs and...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Product-440.jpg,44.25,8515557088198037365,"Ginger Ray",https://amanaonline.co.uk/store-2/3-wire-hanging-christmas-decorations-festive-foliage-wreath-christmas-decorations-christmas-party-backdrop-christmas-foliage-2/
110735,"Outdoor Christmas Decorations Spiral Trees Set 4 50cm 40 Ice White LED 2501010","Outdoor Christmas Decorations Spiral Trees Set 4 50cm 40 Ice White LED 2501010 Bring both style and fun to your garden this Christmas with these...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Outdoor-Christmas-Decorations-Spiral-Trees-Set-4-50cm-40-Ice-White-LED-2501010-7.jpg,18.49,8515557139570176724,"Three Kings",https://amanaonline.co.uk/store-2/outdoor-christmas-decorations-spiral-trees-set-4-50cm-40-ice-white-led-2501010-2/
110736,"Light Up Star Curtain Warm White LED Illuminated Indoor Outdoor Christmas Decoration Xmas Party Festive","STAR CURTAIN: Add that finishing touch to your Christmas decor this year with this enchanting LED Star Curtain! LIGHT UP: Contains 247 warm white...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Light-Up-Star-Curtain-Warm-White-LED-Illuminated-Indoor-Outdoor-Christmas-Decoration-Xmas-Party-Festive-6.jpg,26.99,8515557377399433057,"Snow Time",https://amanaonline.co.uk/store-2/light-up-star-curtain-warm-white-led-illuminated-indoor-outdoor-christmas-decoration-xmas-party-festive-2/
110737,"Christmas Decorations 9 Pack 40mm Multi Finish Heart baubles - White","Christmas Decorations 9 Pack 40mm Multi Finish Heart baubles -White 1 Pack Of 9 40mm Multi-Finish White Heart Shaped Baubles. These luxury baubles...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Product-441.jpg,14.20,8515557516092706351,Premier,https://amanaonline.co.uk/store-2/christmas-decorations-9-pack-40mm-multi-finish-heart-baubles-white-2/
110738,"Rustic Wooden Christmas Tree On Stand | Handcrafted Xmas Tree Silhouette Ornament | Freestanding Christmas Decoration - 23cm","Elevate your Christmas decor with a handcrafted wooden tree adorned with delicate glitter stars, adding natural elegance and enchantment to your home","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Rustic-Wooden-Christmas-Tree-On-Stand-Handcrafted-Xmas-Tree-Silhouette-Ornament-Freestanding-Christmas-Decoration-23cm-7.jpg,8.99,8515557577848970789,Carousel,https://amanaonline.co.uk/store-2/rustic-wooden-christmas-tree-on-stand-handcrafted-xmas-tree-silhouette-ornament-freestanding-christmas-decoration-23cm-2/
110739,"1m 200 LED Indoor Outdoor Pegasus Christmas Decoration in Cool White","LED Acrylic Pegasus Christmas Decoration This stunning decoration is made from soft acrylic over White metal frame 200 Twinkling Cool White LEDs...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Product-442.jpg,94.49,8515557661423510156,"Samuel Alexander",https://amanaonline.co.uk/store-2/1m-200-led-indoor-outdoor-pegasus-christmas-decoration-in-cool-white-2/
110740,"(2-Piece Decoration Storage Bag) The Christmas Workshop Decoration and Tree Storage Bags","Christmas Decoration Storage Bags | Durable Waterproof Material | 2 Medium Size Bags | Name Card Included These storage bags...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/2-Piece-Decoration-Storage-Bag-The-Christmas-Workshop-Decoration-and-Tree-Storage-Bags-7.jpg,11.99,8515557740191090932,"The Christmas Workshop",https://amanaonline.co.uk/store-2/2-piece-decoration-storage-bag-the-christmas-workshop-decoration-and-tree-storage-bags-2/
110741,"GEEZY Christmas Decoration Storage Bag Christmas Lights Storage Organizer w/ H Frame","Christmas Decoration Storage Bag Organize and protect your Christmas lights and decorations with our durable Storage Bag. It features a convenient...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/GEEZY-Christmas-Decoration-Storage-Bag-Christmas-Lights-Storage-Organizer-w-H-Frame-7.jpg,9.99,8515557812178276348,GEEZY,https://amanaonline.co.uk/store-2/geezy-christmas-decoration-storage-bag-christmas-lights-storage-organizer-w-h-frame-2/
110742,"LED Bottle Lights Cork Shape Fairy String, Wedding &amp; Christmas Decor","Description: - Charming Cork Design: Perfect for adding a warm ambiance to weddings, parties, or Christmas celebrations, these LED bottle lights...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/LED-Bottle-Lights-Cork-Shape-Fairy-String-Wedding-amp-Christmas-Decor-2.jpg,8.95,8515557815556857621,Unbranded,https://amanaonline.co.uk/store-2/led-bottle-lights-cork-shape-fairy-string-wedding-christmas-decor/
110743,"Christmas decorations Christmas trolley calendar with lights wooden ornaments creative desktop bookshelf","Suitable as a Christmas countdown after Thanksgiving Packing: OPP bag Material: wood Product: Wooden ornaments for driving calendar with lights...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Christmas-decorations-Christmas-trolley-calendar-with-lights-wooden-ornaments-creative-desktop-bookshelf-7.jpg,15.99,8515557818483196623,ELEGANT,https://amanaonline.co.uk/store-2/christmas-decorations-christmas-trolley-calendar-with-lights-wooden-ornaments-creative-desktop-bookshelf-2/
110744,"60cm Light up Dog in Santa Hat Infinity Christmas Decoration with LEDs","Transform your holiday decor with this stunning Sitting Dog with Santa hat infinity led light decoration. Infinity lights are a modern mirror effect...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/60cm-Light-up-Dog-in-Santa-Hat-Infinity-Christmas-Decoration-with-LEDs-6.jpg,41.25,8515557895975956756,"Premier Decorations Ltd",https://amanaonline.co.uk/store-2/60cm-light-up-dog-in-santa-hat-infinity-christmas-decoration-with-leds/
110745,"The Christmas Workshop 81840 Angel Tree Topper / Copper &amp; Gold Dress","Angel Christmas Tree Topper | Copper &amp; Gold Dress | Detailed Feather Wings | Traditional Christmas Decoration The Christmas Workshop...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/The-Christmas-Workshop-81840-Angel-Tree-Topper-Copper-amp-Gold-Dress-7.jpg,11.99,8515557901200009864,"The Christmas Workshop",https://amanaonline.co.uk/store-2/the-christmas-workshop-81840-angel-tree-topper-copper-gold-dress-2/
110747,"24 Inch Inflatable Christmas Standing Reindeer (HL207)","24 Inch Inflatable Christmas Standing Reindeer (HL207) 24 Inches Tall Great Christmas Decoration A brilliant decoration for all the family!! A...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/24-Inch-Inflatable-Christmas-Standing-Reindeer-HL207-5.jpg,9.18,8515557955609902233,Christmas-Shop,https://amanaonline.co.uk/store-2/24-inch-inflatable-christmas-standing-reindeer-hl207-2/
110750,"(38cm, Pink) Premier Peacock Christmas Decoration","Material:Feather.Design:Glitter,Peacock.Occasion:Christmas.","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/38cm-Pink-Premier-Peacock-Christmas-Decoration-6.jpg,9.87,8515557956577857772,Premier,https://amanaonline.co.uk/store-2/38cm-pink-premier-peacock-christmas-decoration/
110752,"Glass Macaron Hanging Christmas Decoration Glitter Baubles Xmas Tree Party Decor","Have you been looking around for a decoration that completes your tree this Christmas? This pack of six macaron decorations are ideal to hang from...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Glass-Macaron-Hanging-Christmas-Decoration-Glitter-Baubles-Xmas-Tree-Party-Decor-7.jpg,8.99,8515557979046425726,"URBN Living",https://amanaonline.co.uk/store-2/glass-macaron-hanging-christmas-decoration-glitter-baubles-xmas-tree-party-decor-2/
110755,"(Glittering Snowy Gold) 35cm Xmas Artificial Decorative Wreath Christmas Decor Door Fireplace Decoration","Looking for something to add some Christmas cheer and festive spirit to your home? Don't look past these beautiful decorative wreaths. Go and...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Glittering-Snowy-Gold-35cm-Xmas-Artificial-Decorative-Wreath-Christmas-Decor-Door-Fireplace-Decoration-6.jpg,15.25,8515557980767946420,"URBN Living",https://amanaonline.co.uk/store-2/glittering-snowy-gold-35cm-xmas-artificial-decorative-wreath-christmas-decor-door-fireplace-decoration-2/
110757,"Outdoor Christmas Decoration Snowman 8ft Giant Inflatable 12 LED Lights","Outdoor Christmas Decoration Snowman 8ft Giant Inflatable 12 LED Lights BM00311 This cold looking Christmas character is lit by 12 LED Lights ...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Outdoor-Christmas-Decoration-Snowman-8ft-Giant-Inflatable-12-LED-Lights-7.jpg,40.00,8515557990433141103,"Snow Time",https://amanaonline.co.uk/store-2/outdoor-christmas-decoration-snowman-8ft-giant-inflatable-12-led-lights-2/
110759,"(10"", 80) 8"" 10"" 12"" 14"" Flat Wire Copper Wreath Rings Frames Christmas Decoration Oasis","This is the perfect product for making wreaths for perfect floral displays everytime that do not fall apart Typical uses include making Christmas...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/10-80-8-10-12-14-Flat-Wire-Copper-Wreath-Rings-Frames-Christmas-Decoration-Oasis-5.jpg,35.99,8515558008537037950,"Gardeners Dream",https://amanaonline.co.uk/store-2/10-80-8-10-12-14-flat-wire-copper-wreath-rings-frames-christmas-decoration-oasis/
110761,"Christmas Decoration 8cm Robin on Snowy Pine with Feathers","Christmas Decoration 8cm Robin on Snowy Pine withFeathers Christmas Robin on hanging string Tree Decoration Feather tail &amp; wings ...","Christmas Shopping",https://amanaonline.co.uk/wp-content/uploads/2024/12/Christmas-Decoration-8cm-Robin-on-Snowy-Pine-with-Feathers-5.jpg,4.00,8515558056717177630,"Theme Machine",https://amanaonline.co.uk/store-2/christmas-decoration-8cm-robin-on-snowy-pine-with-feathers-2/
